time,generation,best_lap,gen_best_lap,mean_lap,max_dist,laps_completed,popsize,gen_seconds,sigma
1780427206,697,100.720,106.740,108.260,3609.6,13,32,40.6,0.0150
1780427247,698,100.720,104.700,105.500,3609.4,16,32,40.5,0.0150
1780427289,699,100.720,102.300,105.840,3609.4,14,32,42.2,0.0150
1780427332,700,100.720,103.660,106.740,3609.6,17,32,42.6,0.0150
1780427375,701,100.720,104.640,109.320,3609.6,19,32,43.7,0.0150
1780427420,702,100.720,106.280,109.520,3609.5,27,32,44.6,0.0150
1780427463,703,100.720,107.060,,3609.5,22,32,43.4,0.0150
1780427508,704,100.720,105.580,110.340,3609.4,26,32,44.2,0.0150
1780427553,705,100.720,105.920,,3609.5,25,32,45.6,0.0150
1780427597,706,100.720,104.380,106.840,3609.6,22,32,43.4,0.0150
1780427641,707,100.720,104.680,107.280,3609.4,17,32,44.3,0.0195
1780427689,708,100.720,106.420,104.800,3609.4,2,32,47.9,0.0195
1780427735,709,100.720,105.540,,3609.4,11,32,46.1,0.0179
1780436758,710,98.590,98.880,107.600,3609.5,8,32,53.5,0.0179
1780436805,711,98.590,102.300,108.540,3609.6,29,32,46.8,0.0165
1780436850,712,98.590,104.560,105.860,3609.5,27,32,44.3,0.0152
1780436893,713,98.590,104.000,106.980,3609.2,19,32,43.3,0.0150
1780436938,714,98.590,103.540,107.280,3609.5,21,32,45.6,0.0150
1780436983,715,98.590,105.640,108.720,3609.5,24,32,44.4,0.0150
1780437031,716,98.590,106.040,108.720,3609.5,25,32,48.3,0.0150
1780437078,717,98.590,104.360,107.020,3609.5,28,32,46.5,0.0150
1780437124,718,98.590,104.600,105.760,3609.5,24,32,46.3,0.0150
1780437172,719,98.590,104.280,105.400,3609.5,18,32,48.1,0.0150
1780437222,720,98.590,103.540,105.620,3609.4,16,32,49.7,0.0150
1780437270,721,98.590,104.140,106.480,3609.5,28,32,48.4,0.0150
