t,dist,v,vy,angle,trackPos,rpm,gear,wsv0,wsv1,wsv2,wsv3,steer,accel,brake,kappa,ontrack
-0.982,0,-0.00253624,-0.000841633,0.00822276,0.333439,5235.99,0,0,0,0,0,-0.00987279,0.6,0,-0.00306428,1
-0.962,0,-0.00253624,-0.000841633,0.00822276,0.333439,5325.84,0,0,0,0,0,-0.0209437,0.6,0,-0.00306428,1
-0.942,0,-0.00253624,-0.000841633,0.00822276,0.333439,5417.3,0,0,0,0,0,-0.0324704,0.6,0,-0.00306428,1
-0.922,0,-0.00253624,-0.000841633,0.00822276,0.333439,5510.37,0,0,0,0,0,-0.0440952,0.6,0,-0.00306428,1
-0.902,0,-0.00253624,-0.000841633,0.00822276,0.333439,5605.09,0,0,0,0,0,-0.0604213,0.6,0,-0.00306428,1
-0.882,0,-0.00253624,-0.000841633,0.00822276,0.333439,5701.48,0,0,0,0,0,-0.0741358,0.6,0,-0.00306428,1
-0.862,0,-0.00253624,-0.000841633,0.00822276,0.333439,5799.56,0,0,0,0,0,-0.108812,0.6,0,-0.00306428,1
-0.842,0,-0.00253624,-0.000841633,0.00822276,0.333439,5899.35,0,0,0,0,0,-0.125582,0.6,0,-0.00306428,1
-0.822,0,-0.00253624,-0.000841633,0.00822276,0.333439,6000.89,0,0,0,0,0,-0.123956,0.6,0,-0.00306428,1
-0.802,0,-0.00253624,-0.000841633,0.00822276,0.333439,6104.19,0,0,0,0,0,-0.117956,0.6,0,-0.00306428,1
-0.782,0,-0.00253624,-0.000841633,0.00822276,0.333439,6209.29,0,0,0,0,0,-0.12096,0.6,0,-0.00306428,1
-0.762,0,-0.00253624,-0.000841633,0.00822276,0.333439,6316.21,0,0,0,0,0,-0.118049,0.6,0,-0.00306428,1
-0.742,0,-0.00253624,-0.000841633,0.00822276,0.333439,6424.96,0,0,0,0,0,-0.137848,0.6,0,-0.00306428,1
-0.722,0,-0.00253624,-0.000841633,0.00822276,0.333439,6535.59,0,0,0,0,0,-0.134861,0.6,0,-0.00306428,1
-0.702,0,-0.00253624,-0.000841633,0.00822276,0.333439,6648.1,0,0,0,0,0,-0.137279,0.6,0,-0.00306428,1
-0.682,0,-0.00253624,-0.000841633,0.00822276,0.333439,6762.54,0,0,0,0,0,-0.126049,0.6,0,-0.00306428,1
-0.662,0,-0.00253624,-0.000841633,0.00822276,0.333439,6878.92,0,0,0,0,0,-0.117811,0.6,0,-0.00306428,1
-0.642,0,-0.00253624,-0.000841633,0.00822276,0.333439,6997.27,0,0,0,0,0,-0.107196,0.6,0,-0.00306428,1
-0.622,0,-0.00253624,-0.000841633,0.00822276,0.333439,7117.61,0,0,0,0,0,-0.101354,0.6,0,-0.00306428,1
-0.602,0,-0.00253624,-0.000841633,0.00822276,0.333439,7239.98,0,0,0,0,0,-0.104678,0.6,0,-0.00306428,1
-0.582,0,-0.00253624,-0.000841633,0.00822276,0.333439,7364.4,0,0,0,0,0,-0.114491,0.6,0,-0.00306428,1
-0.562,0,-0.00253624,-0.000841633,0.00822276,0.333439,7490.89,0,0,0,0,0,-0.112775,0.6,0,-0.00306428,1
-0.542,0,-0.00253624,-0.000841633,0.00822276,0.333439,7619.48,0,0,0,0,0,-0.114681,0.6,0,-0.00306428,1
-0.522,0,-0.00253624,-0.000841633,0.00822276,0.333439,7750.19,0,0,0,0,0,-0.103453,0.6,0,-0.00306428,1
-0.502,0,-0.00253624,-0.000841633,0.00822276,0.333439,7883.06,0,0,0,0,0,-0.114917,0.6,0,-0.00306428,1
-0.482,0,-0.00253624,-0.000841633,0.00822276,0.333439,8018.1,0,0,0,0,0,-0.126693,0.6,0,-0.00306428,1
-0.462,0,-0.00253624,-0.000841633,0.00822276,0.333439,8155.35,0,0,0,0,0,-0.128515,0.6,0,-0.00306428,1
-0.442,0,-0.00253624,-0.000841633,0.00822276,0.333439,8294.82,0,0,0,0,0,-0.125719,0.6,0,-0.00306428,1
-0.422,0,-0.00253624,-0.000841633,0.00822276,0.333439,8436.55,0,0,0,0,0,-0.123253,0.6,0,-0.00306428,1
-0.402,0,-0.00253624,-0.000841633,0.00822276,0.333439,8580.57,0,0,0,0,0,-0.109169,0.6,0,-0.00306428,1
-0.382,0,-0.00253624,-0.000841633,0.00822276,0.333439,8726.89,0,0,0,0,0,-0.102277,0.6,0,-0.00306428,1
-0.362,0,-0.00253624,-0.000841633,0.00822276,0.333439,8875.54,0,0,0,0,0,-0.0868063,0.6,0,-0.00306428,1
-0.342,0,-0.00253624,-0.000841633,0.00822276,0.333439,9026.54,0,0,0,0,0,-0.0838948,0.6,0,-0.00306428,1
-0.322,0,-0.00253624,-0.000841633,0.00822276,0.333439,9179.93,0,0,0,0,0,-0.0923828,0.6,0,-0.00306428,1
-0.302,0,-0.00253624,-0.000841633,0.00822276,0.333439,9335.73,0,0,0,0,0,-0.109754,0.6,0,-0.00306428,1
-0.282,0,-0.00253624,-0.000841633,0.00822276,0.333439,9493.75,0,0,0,0,0,-0.115979,0.6,0,-0.00306428,1
-0.262,0,-0.00253624,-0.000841633,0.00822276,0.333439,9651.93,0,0,0,0,0,-0.105779,0.6,0,-0.00306428,1
-0.242,0,-0.00253624,-0.000841633,0.00822276,0.333439,9809.73,0,0,0,0,0,-0.122336,0.6,0,-0.00306428,1
-0.222,0,-0.00253624,-0.000841633,0.00822276,0.333439,9967.16,0,0,0,0,0,-0.111252,0.6,0,-0.00306428,1
-0.202,0,-0.00253624,-0.000841633,0.00822276,0.333439,10124.2,0,0,0,0,0,-0.113688,0.6,0,-0.00306428,1
-0.182,0,-0.00253624,-0.000841633,0.00822276,0.333439,10280.9,0,0,0,0,0,-0.121111,0.6,0,-0.00306428,1
-0.162,0,-0.00253624,-0.000841633,0.00822276,0.333439,10437.2,0,0,0,0,0,-0.117906,0.6,0,-0.00306428,1
-0.142,0,-0.00253624,-0.000841633,0.00822276,0.333439,10593.2,0,0,0,0,0,-0.119396,0.6,0,-0.00306428,1
-0.122,0,-0.00253624,-0.000841633,0.00822276,0.333439,10748.8,0,0,0,0,0,-0.11847,0.6,0,-0.00306428,1
-0.102,0,-0.00253624,-0.000841633,0.00822276,0.333439,10904,0,0,0,0,0,-0.118554,0.6,0,-0.00306428,1
-0.082,0,-0.00253624,-0.000841633,0.00822276,0.333439,11058.8,0,0,0,0,0,-0.0996668,0.6,0,-0.00306428,1
-0.062,0,-0.00253624,-0.000841633,0.00822276,0.333439,11213.3,0,0,0,0,0,-0.100652,0.6,0,-0.00306428,1
-0.042,0,-0.00253624,-0.000841633,0.00822276,0.333439,11367.5,0,0,0,0,0,-0.105958,0.6,0,-0.00306428,1
-0.022,0,-0.00253624,-0.000841633,0.00822276,0.333439,11521.2,0,0,0,0,0,-0.130459,0.6,0,-0.00306428,1
0.018,0,-0.00477781,0.00395733,0.00871485,0.33345,11827.7,0,0.794959,-0.819366,1.05413,-1.0829,-0.154831,0.6,0,-0.0030272,1
0.038,0.00195313,0.191325,-0.000372892,0.00859993,0.333443,5235.99,1,-0.0815904,0.40838,1.68869,1.68869,-0.171586,0.2,0,-0.00303525,1
0.058,0.00634766,0.220884,-0.00579233,0.00869673,0.333419,5235.99,1,1.25826,1.33881,1.96843,1.96843,-0.15154,0.6,0,-0.00302601,1
0.078,0.0129395,0.402767,-0.0134713,0.00884169,0.333378,5235.99,1,2.12832,0.582092,1.15197,1.15197,-0.13494,0.6,0,-0.00301224,1
0.098,0.0222168,0.539742,-0.00723672,0.00899189,0.333321,5235.99,1,1.36601,2.16605,2.1804,2.1804,-0.120834,0.6,0,-0.00299685,1
0.118,0.034668,0.678633,-0.014618,0.00913161,0.333261,5235.99,1,1.93589,1.80384,3.11763,3.11763,-0.109613,0.6,0,-0.00298114,1
0.138,0.0498047,0.836967,-0.0132569,0.00928372,0.333187,5235.99,1,2.76109,3.24837,2.5929,2.5929,-0.108639,0.6,0,-0.00296335,1
0.158,0.0681152,0.987703,-0.0208812,0.00945299,0.333103,5235.99,1,3.24203,3.10548,3.17993,3.17993,-0.0859007,0.6,0,-0.00294297,1
0.178,0.0893555,1.12666,-0.0167402,0.00961178,0.333011,5235.99,1,4.18946,3.76483,3.65068,3.65068,-0.0795652,0.6,0,-0.00292222,1
0.198,0.113525,1.26988,-0.0184838,0.00978154,0.332916,5235.99,1,4.29816,4.50424,4.32963,4.32963,-0.0619741,0.6,0,-0.00289962,1
0.218,0.140869,1.42193,-0.0158726,0.009916,0.332821,5235.99,1,4.13311,5.22768,4.84242,4.84242,-0.0616378,0.6,0,-0.00287863,1
0.238,0.170898,1.57775,-0.0159555,0.0101139,0.332719,5235.99,1,4.49649,5.0157,5.19754,5.19754,-0.0581693,0.6,0,-0.00285164,1
0.26,0.207275,1.72239,-0.0158815,0.0103733,0.332599,5235.99,1,6.16281,5.64239,5.82459,5.82459,-0.0521436,0.6,0,-0.00281716,1
0.28,0.243408,1.86557,-0.0156473,0.0105693,0.332484,5235.99,1,6.64559,6.48273,6.37057,6.37057,-0.0720106,0.6,0,-0.00278776,1
0.3,0.282471,2.0154,-0.0228723,0.0108573,0.332346,5235.99,1,6.86444,7.18152,6.81875,6.81875,-0.0982916,0.6,0,-0.00274952,1
0.32,0.324707,2.16907,-0.03322,0.0112926,0.33217,5235.99,1,6.92871,7.47773,7.24669,7.24669,-0.0988354,0.6,0,-0.00269754,1
0.34,0.369629,2.32136,-0.0362253,0.0117833,0.331967,5235.99,1,7.15309,7.56912,7.68883,7.68883,-0.07819,0.6,0,-0.00263908,1
0.36,0.41748,2.46909,-0.0308517,0.0122096,0.331765,5235.99,1,7.58883,7.77198,8.16129,8.16129,-0.0820388,0.6,0,-0.00258433,1
0.38,0.468262,2.61237,-0.0336883,0.0126745,0.331552,5235.99,1,8.23823,8.21978,8.66119,8.66119,-0.0792709,0.6,0,-0.00252464,1
0.4,0.521973,2.75324,-0.0342953,0.0131494,0.331323,5235.99,1,9.00367,8.90163,9.16832,9.16832,-0.0971252,0.6,0,-0.00246207,1
0.42,0.578613,2.89486,-0.0433719,0.0137522,0.331061,5235.99,1,9.66447,9.6646,9.67255,9.67255,-0.0804467,0.6,0,-0.00238635,1
0.44,0.638184,3.03953,-0.0387411,0.0142915,0.330789,5235.99,1,10.2616,10.2995,10.1617,10.1617,-0.0865806,0.6,0,-0.00231375,1
0.46,0.700684,3.18617,-0.0431394,0.0148932,0.330499,5235.99,1,10.7085,10.839,10.6463,10.6463,-0.0829817,0.6,0,-0.00223324,1
0.48,0.765869,3.33422,-0.0435697,0.0155022,0.330189,5235.99,1,11.0947,11.2626,11.1257,11.1257,-0.062792,0.6,0,-0.00214919,1
0.502,0.841309,3.50014,-0.0356911,0.0160472,0.329852,5235.99,1,11.3568,11.513,11.6442,11.6442,-0.0504097,0.6,0,-0.00206476,1
0.522,0.912842,3.64578,-0.0297133,0.0164587,0.329552,5235.99,1,11.8736,11.9851,12.1302,12.1302,-0.0519258,0.6,0,-0.0019927,1
0.542,0.987305,3.79108,-0.0308733,0.0168921,0.329245,5235.99,1,12.3878,12.5,12.6182,12.6182,-0.0331491,0.6,0,-0.00191552,1
0.562,1.0647,3.93672,-0.0221228,0.0171968,0.328942,5235.99,1,12.9208,12.9843,13.1038,13.1038,-0.0113989,0.6,0,-0.00184785,1
0.582,1.14502,4.08256,-0.00962719,0.0173179,0.328665,5235.99,1,13.4436,13.4566,13.5892,13.5892,-0.0089993,0.6,0,-0.00179589,1
0.602,1.22827,4.22844,-0.00662936,0.0174033,0.328398,5235.99,1,13.931,13.9468,14.0753,14.0753,-0.0207969,0.6,0,-0.00174557,1
0.622,1.31445,4.37436,-0.0128883,0.0175912,0.328112,5235.99,1,14.3981,14.4486,14.5612,14.5612,-0.0316574,0.6,0,-0.00168236,1
0.642,1.40356,4.52022,-0.0206102,0.0178973,0.327789,5235.99,1,14.8664,14.9449,15.0475,15.0475,-0.034878,0.6,0,-0.00160353,1
0.662,1.49561,4.66611,-0.0244074,0.0182559,0.327435,5235.99,1,15.3442,15.4299,15.5327,15.5327,-0.0400867,0.6,0,-0.0015145,1
0.682,1.59033,4.81194,-0.0286331,0.0186755,0.327053,5235.99,1,15.8179,15.9185,16.0184,16.0184,-0.0242735,0.6,0,-0.00141408,1
0.702,1.68823,4.95792,-0.0209203,0.0189692,0.326669,5235.99,1,16.319,16.3785,16.5019,16.5019,-0.0245889,0.6,0,-0.00132093,1
0.722,1.78906,5.10375,-0.0200034,0.0192496,0.326281,5235.99,1,16.7966,16.8628,16.9868,16.9868,-0.014129,0.6,0,-0.0012278,1
0.742,1.89258,5.24961,-0.0136172,0.0194356,0.325892,5235.99,1,17.2918,17.3289,17.4709,17.4709,-5.69064e-06,0.6,0,-0.00113999,1
0.762,1.99927,5.39542,-0.00371389,0.0194656,0.325523,5235.99,1,17.7913,17.7905,17.9549,17.9549,-0.000957056,0.6,0,-0.00106479,1
0.782,2.10864,5.54117,-0.00165811,0.0194737,0.32516,5235.99,1,18.2702,18.2729,18.4392,18.4392,-0.0190801,0.6,0,-0.000988093,1
0.802,2.22119,5.68681,-0.0121723,0.0196668,0.324766,5235.99,1,18.7243,18.7799,18.9236,18.9236,-0.00425013,0.6,0,-0.000879792,1
0.822,2.33643,5.8325,-0.00619486,0.0197608,0.324358,5235.99,1,19.226,19.2387,19.4071,19.4071,0.0232444,0.6,0,-0.000775273,1
0.842,2.45459,5.97803,0.0123839,0.0195338,0.323988,5235.99,1,19.7472,19.6774,19.8916,19.8916,0.0108366,0.6,0,-0.000710685,1
0.862,2.57568,6.12364,0.0108606,0.0193445,0.323634,5235.99,1,20.2107,20.1744,20.3741,20.3741,-0.0203963,0.6,0,-0.000633774,1
0.882,2.69971,6.26908,-0.00911822,0.0195205,0.323229,5235.99,1,20.6411,20.703,20.8581,20.8581,-0.0275706,0.6,0,-0.000477435,1
0.902,2.82666,6.4145,-0.0209319,0.0198943,0.322757,5235.99,1,21.1054,21.1975,21.342,21.342,-0.0193801,0.6,0,-0.000180505,1
0.922,2.95654,6.56006,-0.0193982,0.0202076,0.322256,5235.99,1,21.5977,21.6642,21.8243,21.8243,0.00847837,0.6,0,0.00113467,1
0.942,3.08936,6.7055,-0.00179992,0.0201966,0.32178,5235.99,1,22.1215,22.0986,22.3077,22.3077,0.0143976,0.6,0,0.00142568,1
0.962,3.2251,6.85089,0.00834933,0.0200083,0.32134,5235.99,1,22.6147,22.5655,22.7911,22.7911,0.0113904,0.6,0,0.00145607,1
0.982,3.36377,6.99633,0.0101685,0.0198223,0.320914,5235.99,1,23.0907,23.0495,23.2726,23.2726,-0.0119256,0.6,0,0.00148743,1
1.004,3.51953,7.15619,-0.00491953,0.0199282,0.320402,5235.99,1,23.5767,23.6182,23.8029,23.8029,-0.0205037,0.6,0,0.00153955,1
1.024,3.66406,7.30147,-0.0157182,0.0202286,0.319879,5235.99,1,24.0382,24.116,24.2846,24.2846,-0.0252692,0.6,0,0.00159925,1
1.044,3.81177,7.44672,-0.0226146,0.0206258,0.319311,5235.99,1,24.5085,24.6046,24.7659,24.7659,-0.0336265,0.6,0,0.00166556,1
1.064,3.96216,7.59186,-0.0314669,0.0211574,0.318694,5235.99,1,24.97,25.1016,25.2476,25.2476,-0.0299446,0.6,0,0.00174067,1
1.084,4.11548,7.73708,-0.0325114,0.0216963,0.31804,5235.99,1,25.4538,25.5757,25.7282,25.7282,-0.0107567,0.6,0,0.0018179,1
1.104,4.27197,7.88239,-0.0204673,0.0219952,0.317385,5235.99,1,25.9673,26.0186,26.2075,26.2075,0.0146536,0.6,0,0.00188402,1
1.124,4.43091,8.02744,0.00163131,0.0218789,0.316778,5235.99,1,26.4975,26.4441,26.6897,26.6897,0.00924721,0.6,0,0.00192926,1
1.144,4.59326,8.17258,0.00653772,0.021682,0.316205,5235.99,1,26.9705,26.9289,27.1694,27.1694,0.00189709,0.6,0,0.0019711,1
1.164,4.75806,8.31767,0.00396153,0.0215976,0.315626,5235.99,1,27.4343,27.4217,27.6502,27.6502,-0.000830115,0.6,0,0.00202005,1
1.184,4.92603,8.46272,0.000957897,0.0215942,0.315029,5235.99,1,27.9051,27.9077,28.1309,28.1309,-0.0153274,0.6,0,0.00207478,1
1.204,5.09692,8.60764,-0.0098425,0.0217892,0.314394,5235.99,1,28.3545,28.4145,28.6126,28.6126,-0.0175284,0.6,0,0.00214173,1
1.224,5.27051,8.75258,-0.0164838,0.0221168,0.313712,5235.99,1,28.8226,28.9029,29.0926,29.0926,-0.0252037,0.6,0,0.00221734,1
1.244,5.44702,8.89742,-0.0242667,0.0225646,0.312984,5235.99,1,29.2849,29.3967,29.5733,29.5733,-0.00685216,0.6,0,0.00229922,1
1.264,5.62671,9.04244,-0.0153989,0.0228354,0.312242,5280.26,1,29.7965,29.8404,30.061,30.061,-0.00035944,0.6,0,0.00237499,1
1.284,5.80908,9.18797,-0.00700028,0.022895,0.311512,5381.97,1,30.2968,30.3007,30.6325,30.6325,0.00557316,0.6,0,0.00244179,1
1.304,5.99438,9.33731,0.000645342,0.0228154,0.310797,5478.5,1,30.7997,30.7739,31.1904,31.1904,0.0062842,0.6,0,0.00250294,1
1.324,6.18286,9.49006,0.00408911,0.0226871,0.310091,5571.69,1,31.3041,31.2736,31.7204,31.7204,0.020325,0.6,0,0.00256312,1
1.344,6.37427,9.64525,0.0153218,0.0223672,0.309407,5668.29,1,31.844,31.7535,32.2702,32.2702,0.05401,0.6,0,0.00261467,1
1.364,6.56885,9.80267,0.043165,0.0214836,0.308799,5767.82,1,32.4402,32.194,32.8363,32.8363,0.0651794,0.6,0,0.00263739,1
1.384,6.7666,9.96289,0.063145,0.020147,0.308294,5869.91,1,33.0099,32.6821,33.4174,33.4174,0.0352832,0.6,0,0.00263736,1
1.404,6.96777,10.1268,0.0524389,0.0190675,0.307826,5972.87,1,33.4914,33.2739,34.0037,34.0037,0.0353472,0.6,0,0.00265232,1
1.424,7.17212,10.2932,0.0485969,0.0182158,0.307356,6080.14,1,34.0256,33.8319,34.6135,34.6135,0.0387018,0.6,0,0.00268075,1
1.444,7.37988,10.4623,0.0496911,0.0173246,0.306904,6191.99,1,34.5898,34.3788,35.2495,35.2495,0.0414977,0.6,0,0.00270799,1
1.464,7.59082,10.6344,0.0514189,0.0163557,0.306477,6307.84,1,35.1632,34.9356,35.9087,35.9087,0.0164685,0.6,0,0.00273181,1
1.484,7.80542,10.8098,0.0353606,0.0156924,0.306044,6426.86,1,35.6855,35.5615,36.5859,36.5859,-4.67691e-05,0.6,0,0.00277597,1
1.504,8.02368,10.9883,0.017843,0.0154816,0.30556,6549.67,1,36.2206,36.196,37.2846,37.2846,0.0102625,0.6,0,0.00285034,1
1.524,8.24536,11.17,0.0166754,0.0153224,0.305046,6676.53,1,36.8272,36.7821,38.0063,38.0063,-0.00578553,0.6,0,0.00293047,1
1.544,8.4707,11.3562,0.00540622,0.0153086,0.304504,6807.9,1,37.3692,37.3544,38.7526,38.7526,0.00647838,0.6,0,0.00302226,1
1.564,8.69995,11.5437,0.00680586,0.0153062,0.303938,6954.71,1,38.003,37.9955,39.5851,39.5851,-0.00664305,0.2,0,0.00311698,1
1.584,8.93213,11.6435,-0.000902644,0.0153519,0.303353,6580.12,1,38.4584,38.4784,37.4811,37.4811,0.0018663,0.6,0,0.00321625,1
1.604,9.1665,11.7862,0.00114893,0.0153787,0.302756,7104.91,1,38.8412,38.8396,40.4132,40.4132,-0.010689,0.2,0,0.00331691,1
1.624,9.40356,11.888,-0.00758542,0.0155246,0.302132,6719.28,1,39.2579,39.3059,38.2723,38.2723,0.000109221,0.6,0,0.00342779,1
1.644,9.64258,12.032,-0.00336233,0.0156276,0.301495,7270.08,1,39.6539,39.6664,41.3501,41.3501,0.0376831,0.2,0,0.00353887,1
1.664,9.88477,12.1372,0.0270206,0.0150902,0.300921,6859.38,1,40.1935,40.0191,39.0699,39.0699,0.0406106,0.6,0,0.00361329,1
1.684,10.1184,12.2832,0.0412728,0.0148404,0.299739,7429.76,1,40.6165,40.36,42.2547,42.2547,0.0474607,0.2,0,0.00366517,1
1.704,10.3684,12.3911,0.0533281,0.0152239,0.299276,7002.58,1,41.0906,40.802,39.8854,39.8854,0.0479738,0.6,0,0.0036992,1
1.724,10.6206,12.5393,0.0593197,0.0155577,0.298826,7595.03,1,41.4851,41.1716,43.191,43.191,0.0443796,0.2,0,0.00373112,1
1.744,10.8759,12.6503,0.0599836,0.0158994,0.29836,7148.7,1,41.9476,41.6545,40.7173,40.7173,0.0103019,0.6,0,0.00376124,1
1.764,11.1333,12.8004,0.0367839,0.0168579,0.297821,7768.46,1,42.2444,42.1168,44.1726,44.1726,-0.0267513,0.2,0,0.00382942,1
1.784,11.3938,12.9115,0.000584292,0.0187121,0.297109,7331.4,1,42.6235,42.7101,41.6844,41.6844,-0.0341108,0.6,0,0.00395764,1
1.804,11.6557,13.0179,-0.0114698,0.0214031,0.296224,8402.78,1,42.7479,43.0232,47.7556,47.7556,-0.00923899,0.2,0,0.0041353,1
1.824,11.9212,13.1904,-0.00182551,0.0239889,0.295214,7477.13,1,43.4255,43.5936,42.698,42.698,-0.00841693,0.6,0,0.00431278,1
1.844,12.1894,13.3483,-0.00338775,0.0261225,0.294098,8118.05,1,43.9309,44.0124,46.1601,46.1601,-0.000541131,0.2,0,0.00446662,1
1.864,12.4611,13.4682,-0.00114768,0.0280714,0.29288,7605.55,1,44.4784,44.5086,43.3189,43.3189,0.054938,0.6,0,0.00461189,1
1.884,12.7349,13.626,0.0355697,0.0291198,0.291649,8269.19,1,45.0031,44.7652,47.0188,47.0188,0.0594114,0.2,0,0.0046999,1
1.904,13.0122,13.7444,0.0581483,0.0293832,0.290469,7763.85,1,45.5946,45.2264,44.2213,44.2213,0.0587444,0.6,0,0.00473628,1
1.924,13.2916,13.8999,0.0679831,0.0294749,0.289327,8490.97,1,46.01,45.5952,48.2622,48.2622,0.0571594,0.2,0,0.00476166,1
1.944,13.5745,14.0262,0.0717781,0.029462,0.288177,7926.45,1,46.5495,46.1286,45.15,45.15,0.0484421,0.6,0,0.00478219,1
1.964,13.8595,14.1793,0.0676567,0.0296653,0.28702,8716.25,1,46.931,46.5562,49.5294,49.5294,0.0356626,0.2,0,0.00481519,1
1.984,14.1481,14.3137,0.0569347,0.0300872,0.285797,8088.15,1,47.4458,47.1335,46.0772,46.0772,0.0202397,0.6,0,0.0048593,1
2.006,14.4682,14.489,0.0403233,0.0311424,0.284355,8952.33,1,47.8468,47.6543,50.8716,50.8716,0.0296054,0.2,0,0.0049494,1
2.028,14.7926,14.6356,0.0418314,0.0322491,0.282806,8269.63,1,48.4572,48.2409,47.1094,47.1094,0.0204467,0.6,0,0.00504503,1
2.05,15.1198,14.8124,0.0336778,0.0334975,0.281169,9169.74,1,48.8916,48.7159,52.1005,52.1005,0.000986452,0.2,0,0.00515212,1
2.072,15.4513,14.9628,0.0154404,0.0351977,0.279376,8454.06,1,49.4516,49.3854,48.1626,48.1626,-0.000516875,0.6,0,0.00529389,1
2.094,15.7858,15.1404,0.00741947,0.0372888,0.277415,9398.03,1,49.877,49.8698,53.3901,53.3901,0.024738,0.2,0,0.0054675,1
2.116,16.124,15.2353,0.0232015,0.0390392,0.275345,6821.1,2,50.4548,50.3323,48.4246,48.2879,0.0258263,0.85,0,0.0056206,1
2.138,16.4624,15.225,0.0305986,0.0403792,0.273226,6836.39,2,50.4525,50.2603,48.4242,48.226,0.0350556,0.85,0,0.00574607,1
2.16,16.8008,15.2253,0.0411603,0.0414136,0.27107,6333.05,2,50.4709,50.2099,48.6287,48.4358,0.0430698,0.85,0,0.00585075,1
2.182,17.1406,15.3831,0.0504275,0.0421309,0.268901,6843.87,2,50.8783,50.5452,52.3784,52.3784,0.0653081,0.45,0,0.00593261,1
2.204,17.4844,15.5327,0.0720919,0.0422887,0.266729,6596.67,2,51.5128,51.0501,50.5329,50.5329,0.0368248,0.85,0,0.00562158,1
2.226,17.8314,15.7111,0.0579108,0.0427041,0.264526,6997.09,2,51.9651,51.6023,53.5443,53.5443,0.0462947,0.45,0,0.00600288,1
2.248,18.1825,15.8642,0.0599764,0.0432591,0.262248,6744.5,2,52.5491,52.1847,51.6648,51.6648,0.0557465,0.85,0,0.00606916,1
2.27,18.5368,16.0411,0.0662639,0.0436031,0.259939,7194.71,2,53.0783,52.6473,55.0405,55.0405,0.0526967,0.45,0,0.00611915,1
2.292,18.8952,16.2032,0.0651531,0.0437702,0.257586,6901.91,2,53.6967,53.2464,52.8802,52.8802,0.0464785,0.85,0,0.00615547,1
2.314,19.2569,16.3816,0.0590128,0.0441319,0.255185,7383.45,2,54.2015,53.7919,56.4766,56.4766,0.0455053,0.45,0,0.00620787,1
2.336,19.6228,16.5514,0.0562956,0.0445002,0.252708,7056.11,2,54.8344,54.417,54.0706,54.0706,0.0644987,0.85,0,0.00626196,1
2.358,19.9922,16.7329,0.0675386,0.0445859,0.250219,7552.22,2,55.4078,54.8922,57.7637,57.7637,0.0611183,0.45,0,0.00629357,1
2.38,20.366,16.9065,0.0672267,0.0443541,0.247711,7213.02,2,56.0673,55.5114,55.2769,55.2769,0.0312266,0.85,0,0.0062998,1
2.402,20.7432,17.0922,0.0447514,0.0448032,0.24513,7726.25,2,56.5188,56.131,59.0911,59.0911,0.0220726,0.45,0,0.00636158,1
2.424,21.1249,17.2709,0.0299122,0.0458768,0.242399,7370.58,2,57.1138,56.8409,56.488,56.488,0.0471186,0.85,0,0.00646905,1
2.446,21.5101,17.4583,0.04243,0.0468255,0.239581,7908.57,2,57.6952,57.3448,60.4785,60.4785,0.0433869,0.45,0,0.00656821,1
2.468,21.8999,17.641,0.0420672,0.0474407,0.236694,7538.59,2,58.3897,57.9886,57.7819,57.7819,0.0431074,0.85,0,0.00664164,1
2.49,22.2933,17.8386,0.0417589,0.048118,0.233737,8049.21,2,58.9551,58.5588,61.5869,61.5869,0.0624793,0.45,0,0.0067297,1
2.512,22.6914,18.0234,0.0567386,0.0484218,0.230733,7672.2,2,59.7053,59.2093,58.7862,58.7862,0.0572479,0.85,0,0.00678357,1
2.534,23.0933,18.2203,0.0581994,0.0485751,0.22772,8218.33,2,60.2895,59.7649,62.8534,62.8534,0.041371,0.45,0,0.00679965,1
2.556,23.4998,18.4049,0.0448653,0.048901,0.22462,7861.06,2,60.9521,60.484,60.2405,60.2405,0.0854624,0.85,0,0.00687181,1
2.578,23.91,18.5964,0.06812,0.0487347,0.221514,8491.03,2,61.5901,60.9466,64.9077,64.9077,0.081868,0.45,0,0.00689059,1
2.6,24.3247,18.7922,0.0666828,0.0476647,0.21844,8077.54,2,62.3745,61.5722,61.9374,61.9374,0.0600479,0.85,0,0.00682631,1
2.622,24.7435,18.9901,0.0472561,0.0469136,0.215363,8724.18,2,62.9468,62.233,66.684,66.684,0.0645933,0.45,0,0.00677783,1
2.644,25.167,19.1954,0.0390983,0.0461933,0.21224,8269.34,2,63.6693,62.9388,63.4273,63.4273,0.0324154,0.85,0,0.00672205,1
2.666,25.5946,19.4004,0.0115848,0.0463046,0.209053,8919.46,2,64.1873,63.6635,68.1753,68.1753,0.0491765,0.45,0,0.00672751,1
2.688,26.0272,19.6102,0.0138408,0.0466379,0.20576,8450.5,2,64.9156,64.3887,64.8203,64.8203,0.0562255,0.85,0,0.00674963,1
2.71,26.464,19.8179,0.0190742,0.0468202,0.202441,9123.19,2,65.5672,64.9996,69.7274,69.7274,0.0121109,0.45,0,0.00675653,1
2.732,26.9056,20.0322,-0.0139967,0.0475712,0.198985,8641.99,2,66.2315,65.827,66.2944,66.2944,0.0112213,0.85,0,0.00680439,1
2.754,27.3516,20.2439,-0.0207051,0.0493394,0.195343,9339.59,2,66.7905,66.5675,71.3744,71.3744,0.0478989,0.45,0,0.00692907,1
