t,dist,v,vy,angle,trackPos,rpm,gear,wsv0,wsv1,wsv2,wsv3,steer,accel,brake,kappa,ontrack
-0.982,0,-0.00253624,-0.000841633,0.00822276,0.333439,5235.99,0,0,0,0,0,-0.000979389,0.6,0,-0.00306428,1
-0.962,0,-0.00253624,-0.000841633,0.00822276,0.333439,5325.84,0,0,0,0,0,-0.000392333,0.6,0,-0.00306428,1
-0.942,0,-0.00253624,-0.000841633,0.00822276,0.333439,5417.3,0,0,0,0,0,-0.00339497,0.6,0,-0.00306428,1
-0.922,0,-0.00253624,-0.000841633,0.00822276,0.333439,5510.37,0,0,0,0,0,-0.0155273,0.6,0,-0.00306428,1
-0.902,0,-0.00253624,-0.000841633,0.00822276,0.333439,5605.09,0,0,0,0,0,-0.0373195,0.6,0,-0.00306428,1
-0.882,0,-0.00253624,-0.000841633,0.00822276,0.333439,5701.48,0,0,0,0,0,-0.0335803,0.6,0,-0.00306428,1
-0.862,0,-0.00253624,-0.000841633,0.00822276,0.333439,5799.56,0,0,0,0,0,-0.0366416,0.6,0,-0.00306428,1
-0.842,0,-0.00253624,-0.000841633,0.00822276,0.333439,5899.35,0,0,0,0,0,-0.0477687,0.6,0,-0.00306428,1
-0.822,0,-0.00253624,-0.000841633,0.00822276,0.333439,6000.89,0,0,0,0,0,-0.0608836,0.6,0,-0.00306428,1
-0.802,0,-0.00253624,-0.000841633,0.00822276,0.333439,6104.19,0,0,0,0,0,-0.0908021,0.6,0,-0.00306428,1
-0.782,0,-0.00253624,-0.000841633,0.00822276,0.333439,6209.29,0,0,0,0,0,-0.114909,0.6,0,-0.00306428,1
-0.762,0,-0.00253624,-0.000841633,0.00822276,0.333439,6316.21,0,0,0,0,0,-0.122235,0.6,0,-0.00306428,1
-0.742,0,-0.00253624,-0.000841633,0.00822276,0.333439,6424.96,0,0,0,0,0,-0.137109,0.6,0,-0.00306428,1
-0.722,0,-0.00253624,-0.000841633,0.00822276,0.333439,6535.59,0,0,0,0,0,-0.127651,0.6,0,-0.00306428,1
-0.702,0,-0.00253624,-0.000841633,0.00822276,0.333439,6648.1,0,0,0,0,0,-0.133447,0.6,0,-0.00306428,1
-0.682,0,-0.00253624,-0.000841633,0.00822276,0.333439,6762.54,0,0,0,0,0,-0.134527,0.6,0,-0.00306428,1
-0.662,0,-0.00253624,-0.000841633,0.00822276,0.333439,6878.92,0,0,0,0,0,-0.119024,0.6,0,-0.00306428,1
-0.642,0,-0.00253624,-0.000841633,0.00822276,0.333439,6997.27,0,0,0,0,0,-0.127785,0.6,0,-0.00306428,1
-0.622,0,-0.00253624,-0.000841633,0.00822276,0.333439,7117.61,0,0,0,0,0,-0.134912,0.6,0,-0.00306428,1
-0.602,0,-0.00253624,-0.000841633,0.00822276,0.333439,7239.98,0,0,0,0,0,-0.153609,0.6,0,-0.00306428,1
-0.582,0,-0.00253624,-0.000841633,0.00822276,0.333439,7364.4,0,0,0,0,0,-0.1644,0.6,0,-0.00306428,1
-0.562,0,-0.00253624,-0.000841633,0.00822276,0.333439,7490.89,0,0,0,0,0,-0.17403,0.6,0,-0.00306428,1
-0.542,0,-0.00253624,-0.000841633,0.00822276,0.333439,7619.48,0,0,0,0,0,-0.162488,0.6,0,-0.00306428,1
-0.522,0,-0.00253624,-0.000841633,0.00822276,0.333439,7750.19,0,0,0,0,0,-0.169998,0.6,0,-0.00306428,1
-0.502,0,-0.00253624,-0.000841633,0.00822276,0.333439,7883.06,0,0,0,0,0,-0.174016,0.6,0,-0.00306428,1
-0.482,0,-0.00253624,-0.000841633,0.00822276,0.333439,8018.1,0,0,0,0,0,-0.183969,0.6,0,-0.00306428,1
-0.462,0,-0.00253624,-0.000841633,0.00822276,0.333439,8155.35,0,0,0,0,0,-0.173214,0.6,0,-0.00306428,1
-0.442,0,-0.00253624,-0.000841633,0.00822276,0.333439,8294.82,0,0,0,0,0,-0.16622,0.6,0,-0.00306428,1
-0.422,0,-0.00253624,-0.000841633,0.00822276,0.333439,8436.55,0,0,0,0,0,-0.175428,0.6,0,-0.00306428,1
-0.402,0,-0.00253624,-0.000841633,0.00822276,0.333439,8580.57,0,0,0,0,0,-0.173299,0.6,0,-0.00306428,1
-0.382,0,-0.00253624,-0.000841633,0.00822276,0.333439,8726.89,0,0,0,0,0,-0.185605,0.6,0,-0.00306428,1
-0.362,0,-0.00253624,-0.000841633,0.00822276,0.333439,8875.54,0,0,0,0,0,-0.165312,0.6,0,-0.00306428,1
-0.342,0,-0.00253624,-0.000841633,0.00822276,0.333439,9026.54,0,0,0,0,0,-0.169573,0.6,0,-0.00306428,1
-0.322,0,-0.00253624,-0.000841633,0.00822276,0.333439,9179.93,0,0,0,0,0,-0.166308,0.6,0,-0.00306428,1
-0.302,0,-0.00253624,-0.000841633,0.00822276,0.333439,9335.73,0,0,0,0,0,-0.165453,0.6,0,-0.00306428,1
-0.282,0,-0.00253624,-0.000841633,0.00822276,0.333439,9493.75,0,0,0,0,0,-0.164973,0.6,0,-0.00306428,1
-0.262,0,-0.00253624,-0.000841633,0.00822276,0.333439,9651.93,0,0,0,0,0,-0.166446,0.6,0,-0.00306428,1
-0.242,0,-0.00253624,-0.000841633,0.00822276,0.333439,9809.73,0,0,0,0,0,-0.159786,0.6,0,-0.00306428,1
-0.222,0,-0.00253624,-0.000841633,0.00822276,0.333439,9967.16,0,0,0,0,0,-0.141941,0.6,0,-0.00306428,1
-0.202,0,-0.00253624,-0.000841633,0.00822276,0.333439,10124.2,0,0,0,0,0,-0.146193,0.6,0,-0.00306428,1
-0.182,0,-0.00253624,-0.000841633,0.00822276,0.333439,10280.9,0,0,0,0,0,-0.154683,0.6,0,-0.00306428,1
-0.162,0,-0.00253624,-0.000841633,0.00822276,0.333439,10437.2,0,0,0,0,0,-0.160042,0.6,0,-0.00306428,1
-0.142,0,-0.00253624,-0.000841633,0.00822276,0.333439,10593.2,0,0,0,0,0,-0.159066,0.6,0,-0.00306428,1
-0.122,0,-0.00253624,-0.000841633,0.00822276,0.333439,10748.8,0,0,0,0,0,-0.183792,0.6,0,-0.00306428,1
-0.102,0,-0.00253624,-0.000841633,0.00822276,0.333439,10904,0,0,0,0,0,-0.199391,0.6,0,-0.00306428,1
-0.082,0,-0.00253624,-0.000841633,0.00822276,0.333439,11058.8,0,0,0,0,0,-0.205661,0.6,0,-0.00306428,1
-0.062,0,-0.00253624,-0.000841633,0.00822276,0.333439,11213.3,0,0,0,0,0,-0.190885,0.6,0,-0.00306428,1
-0.042,0,-0.00253624,-0.000841633,0.00822276,0.333439,11367.5,0,0,0,0,0,-0.173633,0.6,0,-0.00306428,1
-0.022,0,-0.00253624,-0.000841633,0.00822276,0.333439,11521.2,0,0,0,0,0,-0.156722,0.6,0,-0.00306428,1
0.018,0,-0.00480839,0.00398019,0.00871485,0.33345,11827.7,0,0.793727,-0.821226,1.05391,-1.08342,-0.147897,0.6,0,-0.0030272,1
0.038,0.00195313,0.191217,-0.000402286,0.00859993,0.333443,5235.99,1,-0.0792826,0.412265,1.68854,1.68854,-0.155891,0.2,0,-0.00303525,1
0.058,0.00634766,0.220936,-0.00525953,0.00868862,0.333419,5235.99,1,1.25346,1.3376,1.96863,1.96863,-0.163604,0.6,0,-0.00302668,1
0.078,0.0129395,0.403161,-0.0145884,0.00884264,0.333376,5235.99,1,2.07755,0.585252,1.15111,1.15111,-0.177837,0.6,0,-0.0030122,1
0.098,0.0222168,0.538033,-0.0115914,0.00901335,0.333312,5235.99,1,1.09661,2.19912,2.24219,2.24219,-0.182121,0.6,0,-0.00299504,1
0.118,0.034668,0.668194,-0.0152395,0.00930947,0.333234,5235.99,1,2.22573,1.7921,3.30688,3.30688,-0.190898,0.6,0,-0.002967,1
0.138,0.0500488,0.830292,-0.0259816,0.0095908,0.333137,5235.99,1,3.16698,3.23895,2.72493,2.72493,-0.197259,0.6,0,-0.0029388,1
0.158,0.0681152,0.980481,-0.0286064,0.00997275,0.333019,5235.99,1,2.9869,3.70937,3.29968,3.29968,-0.178354,0.6,0,-0.00290131,1
0.178,0.0893555,1.12724,-0.02896,0.0104396,0.332893,5235.99,1,3.45292,3.87194,3.78844,3.78844,-0.164342,0.6,0,-0.00285583,1
0.198,0.113525,1.27202,-0.0315642,0.0109183,0.332752,5235.99,1,4.51072,3.79984,4.27368,4.27368,-0.150218,0.6,0,-0.00280801,1
0.218,0.140625,1.41101,-0.0332725,0.0113198,0.332592,5235.99,1,5.13949,4.78342,4.8519,4.8519,-0.136516,0.6,0,-0.00276448,1
0.238,0.170654,1.55769,-0.0340483,0.011728,0.332422,5235.99,1,5.36104,5.71391,5.38377,5.38377,-0.133148,0.6,0,-0.00271902,1
0.26,0.207031,1.73886,-0.0365761,0.0122473,0.33222,5235.99,1,5.08206,5.3017,5.69903,5.69903,-0.14228,0.6,0,-0.0026615,1
0.28,0.243164,1.88235,-0.0419381,0.0128042,0.332012,5235.99,1,5.64883,5.69419,6.17973,6.17973,-0.147743,0.6,0,-0.00260039,1
0.3,0.282227,2.01887,-0.0465639,0.0134365,0.331777,5235.99,1,6.60729,6.45099,6.72995,6.72995,-0.124461,0.6,0,-0.00253087,1
0.32,0.324219,2.15785,-0.0420392,0.014013,0.331538,5235.99,1,7.44032,7.30641,7.27177,7.27177,-0.121267,0.6,0,-0.00246408,1
0.34,0.368896,2.30206,-0.0434019,0.0146047,0.331288,5235.99,1,8.01295,8.10943,7.76861,7.76861,-0.109416,0.6,0,-0.00239394,1
0.36,0.416748,2.45136,-0.0420331,0.0151836,0.331028,5235.99,1,8.37877,8.58852,8.23223,8.23223,-0.106883,0.6,0,-0.00232293,1
0.38,0.467529,2.60351,-0.0437306,0.015784,0.330755,5235.99,1,8.57008,8.83167,8.68817,8.68817,-0.0945291,0.6,0,-0.00224767,1
0.4,0.52124,2.75491,-0.0415411,0.0163562,0.330473,5235.99,1,8.79498,9.01871,9.15181,9.15181,-0.0768066,0.6,0,-0.00217234,1
0.42,0.577881,2.90286,-0.0359186,0.0168526,0.330193,5235.99,1,9.16911,9.3166,9.62888,9.62888,-0.0919187,0.6,0,-0.00210157,1
0.44,0.637451,3.04758,-0.0435556,0.0174543,0.329888,5235.99,1,9.64669,9.80162,10.1218,10.1218,-0.0788192,0.6,0,-0.00201809,1
0.46,0.699707,3.19114,-0.0402442,0.0180141,0.329567,5235.99,1,10.2595,10.3728,10.6145,10.6145,-0.0653737,0.6,0,-0.00193469,1
0.48,0.765137,3.33475,-0.0349014,0.0184986,0.329248,5235.99,1,10.8921,10.9758,11.1066,11.1066,-0.0641731,0.6,0,-0.0018555,1
0.502,0.840332,3.4925,-0.0351772,0.0190389,0.328885,5235.99,1,11.6222,11.7284,11.6493,11.6493,-0.0757736,0.6,0,-0.00176378,1
0.522,0.911865,3.63953,-0.0424403,0.0196392,0.328521,5235.99,1,12.033,12.1778,12.1334,12.1334,-0.0794316,0.6,0,-0.00166543,1
0.542,0.986328,3.78631,-0.0463803,0.0202967,0.328124,5235.99,1,12.4637,12.6207,12.6175,12.6175,-0.0708606,0.6,0,-0.00155628,1
0.562,1.06348,3.93283,-0.0442633,0.0209205,0.327709,5235.99,1,12.9256,13.0671,13.1009,13.1009,-0.0517217,0.6,0,-0.00144722,1
0.582,1.1438,4.07922,-0.0351628,0.0214087,0.3273,5235.99,1,13.4135,13.5138,13.5839,13.5839,-0.02933,0.6,0,-0.00134546,1
0.602,1.22705,4.2255,-0.0221264,0.0217053,0.326911,5235.99,1,13.9123,13.9641,14.0674,14.0674,-0.0198625,0.6,0,-0.00125998,1
0.622,1.31299,4.37158,-0.0153155,0.0219089,0.32654,5235.99,1,14.397,14.4363,14.5521,14.5521,-0.0300967,0.6,0,-0.00118185,1
0.642,1.4021,4.51753,-0.0199516,0.0221941,0.326152,5235.99,1,14.8612,14.9329,15.038,15.038,-0.0441957,0.6,0,-0.00109737,1
0.662,1.4939,4.66331,-0.0293294,0.0226275,0.325723,5235.99,1,15.3236,15.4331,15.5244,15.5244,-0.0612263,0.6,0,-0.000990887,1
0.682,1.58887,4.80889,-0.0417569,0.0232498,0.325237,5235.99,1,15.7826,15.9375,16.012,16.012,-0.0696623,0.6,0,-0.000850585,1
0.702,1.68652,4.95453,-0.0507236,0.0240037,0.324695,5235.99,1,16.2511,16.4316,16.4977,16.4977,-0.0743956,0.6,0,-0.000666921,1
0.722,1.78711,5.10019,-0.0562303,0.0248329,0.324106,5235.99,1,16.7246,16.92,16.9831,16.9831,-0.0724273,0.6,0,-0.000407217,1
0.742,1.89063,5.24592,-0.0574975,0.0256745,0.323481,5235.99,1,17.2055,17.4004,17.467,17.467,-0.0445767,0.6,0,0.00138787,1
0.762,1.99707,5.392,-0.0427319,0.0262734,0.322859,5235.99,1,17.7198,17.8441,17.9475,17.9475,-0.0367163,0.6,0,0.00145152,1
0.782,2.10645,5.53783,-0.0345064,0.026745,0.322253,5235.99,1,18.2093,18.3149,18.4303,18.4303,-0.0287943,0.6,0,0.00150946,1
0.802,2.21875,5.68361,-0.0278542,0.0271293,0.321648,5235.99,1,18.6998,18.7846,18.9136,18.9136,-0.0108006,0.6,0,0.00156393,1
0.822,2.33398,5.82936,-0.0152139,0.0273191,0.321058,5235.99,1,19.2055,19.2387,19.3965,19.3965,-0.00942157,0.6,0,0.00160918,1
0.842,2.45215,5.975,-0.0103469,0.0274422,0.320479,5235.99,1,19.6887,19.716,19.8801,19.8801,-0.0177343,0.6,0,0.0016519,1
0.862,2.57324,6.12056,-0.0146551,0.0276577,0.319881,5235.99,1,20.1545,20.2106,20.3641,20.3641,-0.0109143,0.6,0,0.00169869,1
0.882,2.69727,6.26614,-0.0118088,0.0278341,0.319263,5235.99,1,20.6443,20.6807,20.8469,20.8469,-0.00517347,0.6,0,0.00174438,1
0.902,2.82397,6.41169,-0.00718719,0.0279261,0.318645,5235.99,1,21.1335,21.1498,21.3302,21.3302,0.0129308,0.6,0,0.00178736,1
0.922,2.95386,6.55714,0.00574858,0.0278036,0.318044,5235.99,1,21.6416,21.6002,21.8143,21.8143,0.0190437,0.6,0,0.00182099,1
0.942,3.08667,6.70256,0.0141667,0.0275437,0.317468,5235.99,1,22.1334,22.0681,22.2984,22.2984,0.0288753,0.6,0,0.00184879,1
0.962,3.22217,6.84789,0.023746,0.0271427,0.316917,5235.99,1,22.6314,22.5302,22.7823,22.7823,0.0127828,0.6,0,0.00187053,1
0.982,3.3606,6.99336,0.0170976,0.0268719,0.316359,5235.99,1,23.0858,23.0351,23.2638,23.2638,-0.00149135,0.6,0,0.00189957,1
1.004,3.51636,7.15331,0.005032,0.0268266,0.315698,5235.99,1,23.5867,23.5891,23.793,23.793,0.0162818,0.6,0,0.00194536,1
1.024,3.66113,7.29858,0.0124635,0.0266468,0.315084,5235.99,1,24.0954,24.0395,24.2745,24.2745,0.0250853,0.6,0,0.00198172,1
1.044,3.80859,7.44383,0.0213129,0.0262782,0.314491,5235.99,1,24.5939,24.4999,24.7559,24.7559,0.0150393,0.6,0,0.00200971,1
1.064,3.95898,7.58914,0.0182222,0.0259749,0.3139,5235.99,1,25.057,24.9949,25.2361,25.2361,0.0212705,0.6,0,0.00204185,1
1.084,4.1123,7.73433,0.0212426,0.025643,0.313307,5235.99,1,25.5461,25.4638,25.7171,25.7171,0.0385324,0.6,0,0.00207382,1
1.104,4.26855,7.87931,0.0346286,0.0250589,0.312744,5235.99,1,26.0603,25.9074,26.2007,26.2007,0.00625568,0.6,0,0.00209435,1
1.124,4.42773,8.02458,0.01802,0.0247666,0.312164,5235.99,1,26.4802,26.443,26.679,26.679,0.038681,0.6,0,0.00213028,1
1.144,4.58984,8.16939,0.0337881,0.0242473,0.311593,5235.99,1,27.016,26.8646,27.1626,27.1626,0.0294358,0.6,0,0.00215637,1
1.164,4.75464,8.3145,0.0336186,0.0236585,0.311046,5235.99,1,27.4832,27.3544,27.6427,27.6427,0.00872815,0.6,0,0.00217996,1
1.184,4.92261,8.45964,0.0202654,0.023359,0.310473,5235.99,1,27.9208,27.8721,28.122,28.122,0.0111474,0.6,0,0.00221945,1
1.204,5.09326,8.60464,0.0162731,0.0231568,0.309871,5235.99,1,28.3986,28.3508,28.6021,28.6021,-0.00150916,0.6,0,0.00226585,1
1.224,5.26685,8.74961,0.00568903,0.0231106,0.309235,5235.99,1,28.8511,28.8541,29.0822,29.0822,0.0119158,0.6,0,0.00232177,1
1.244,5.44336,8.89453,0.0108434,0.0229685,0.308585,5235.99,1,29.3542,29.3072,29.5618,29.5618,0.0100673,0.6,0,0.00237455,1
1.264,5.6228,9.03947,0.0115872,0.0227601,0.307937,5278.39,1,29.8323,29.785,30.0505,30.0505,0.0386763,0.6,0,0.00242544,1
1.284,5.80518,9.18464,0.0317764,0.0221783,0.307331,5380.41,1,30.3727,30.205,30.623,30.623,0.0160573,0.6,0,0.00245818,1
1.304,5.99072,9.334,0.0247021,0.0216739,0.306746,5476.77,1,30.8235,30.7296,31.1807,31.1807,-0.00639655,0.6,0,0.00249597,1
1.324,6.1792,9.48672,0.00715069,0.021609,0.306115,5569.63,1,31.2714,31.2839,31.7086,31.7086,-0.0453146,0.6,0,0.0025582,1
1.344,6.37061,9.64139,-0.0263828,0.0222294,0.305375,5667,1,31.6896,31.8825,32.2626,32.2626,-0.0211289,0.6,0,0.00266289,1
1.364,6.56519,9.79947,-0.0254377,0.0228803,0.304557,5764.69,1,32.2414,32.3701,32.8192,32.8192,-0.0359259,0.6,0,0.00277864,1
1.384,6.7627,9.96006,-0.0360892,0.0235807,0.303687,5865.71,1,32.7448,32.9227,33.3936,33.3936,-0.0164146,0.6,0,0.00290087,1
1.404,6.96362,10.1236,-0.0274624,0.0241281,0.302784,5969.41,1,33.3177,33.423,33.9837,33.9837,-0.00679307,0.6,0,0.0030174,1
1.424,7.16797,10.2899,-0.0179583,0.0243995,0.301885,6077.02,1,33.8913,33.9409,34.5957,34.5957,0.013063,0.6,0,0.00312055,1
1.444,7.37549,10.459,-0.000238696,0.0242998,0.301018,6188.79,1,34.4954,34.4462,35.2314,35.2314,0.0287554,0.6,0,0.00320186,1
1.464,7.58643,10.6308,0.0184301,0.0237796,0.300207,6304.95,1,35.1074,34.9633,35.892,35.892,0.0347839,0.6,0,0.00326082,1
1.484,7.80103,10.8057,0.0310056,0.0229861,0.299456,6424.82,1,35.7081,35.5129,36.574,36.574,0.0221021,0.6,0,0.00330563,1
1.504,8.01904,10.9842,0.0283586,0.0222771,0.298731,6547.81,1,36.2712,36.1204,37.2741,37.2741,0.0191819,0.6,0,0.00335593,1
1.524,8.24072,11.1659,0.0258724,0.0217182,0.298006,6674.42,1,36.8536,36.7297,37.9943,37.9943,0.00909579,0.6,0,0.00341723,1
1.544,8.46606,11.3521,0.0185672,0.0213448,0.297269,6805.47,1,37.4004,37.2974,38.7388,38.7388,0.0223037,0.6,0,0.00349247,1
1.564,8.69507,11.5396,0.0219798,0.02096,0.296526,6951.87,1,38.0349,37.9367,39.5692,39.5692,0.0347637,0.2,0,0.00356956,1
1.584,8.92725,11.6391,0.0341456,0.0203001,0.295823,6577.76,1,38.5372,38.3718,37.4676,37.4676,-0.0061876,0.6,0,0.00363112,1
1.604,9.16138,11.7818,0.0134469,0.0200264,0.295112,7102.08,1,38.836,38.8143,40.3972,40.3972,0.0134825,0.2,0,0.00371842,1
1.624,9.39819,11.8835,0.0167928,0.0198523,0.294375,6716.72,1,39.296,39.2385,38.2577,38.2577,0.0241698,0.6,0,0.00381308,1
1.644,9.63721,12.0274,0.0255004,0.0193574,0.293666,7267.34,1,39.7126,39.578,41.3345,41.3345,0.0301244,0.2,0,0.00389086,1
1.664,9.87915,12.1328,0.0342033,0.0186245,0.293,6856.8,1,40.1804,40.005,39.0552,39.0552,0.0282477,0.6,0,0.00395676,1
1.684,10.1128,12.2791,0.0362914,0.0185848,0.291669,7425.96,1,40.5661,40.3823,42.2333,42.2333,0.0386773,0.2,0,0.00402739,1
1.704,10.3627,12.3869,0.0460769,0.0192534,0.291028,6999.97,1,41.0466,40.8165,39.8705,39.8705,0.0128522,0.6,0,0.00408068,1
1.724,10.6146,12.5354,0.0314892,0.0202435,0.290332,7590.79,1,41.3749,41.251,43.1673,43.1673,-0.023546,0.2,0,0.00415526,1
1.744,10.8697,12.6461,-0.00212468,0.0220199,0.289487,7145.92,1,41.7445,41.8216,40.7014,40.7014,-0.016778,0.6,0,0.0042825,1
1.764,11.1268,12.7959,-0.0112548,0.0241724,0.288483,7765.5,1,42.1078,42.2233,44.1557,44.1557,0.0122944,0.2,0,0.00443562,1
1.784,11.3872,12.907,0.00506758,0.0259487,0.287399,7330.65,1,42.6622,42.6451,41.6772,41.6772,0.0159614,0.6,0,0.00457048,1
1.804,11.6489,13.015,0.0122052,0.027342,0.286278,8388.84,1,42.9109,42.8395,47.6776,47.6776,0.014016,0.2,0,0.00468066,1
1.824,11.9141,13.1864,0.0140309,0.0286343,0.2851,7472.16,1,43.549,43.4473,42.6642,42.6642,-0.0112917,0.6,0,0.00478532,1
1.844,12.1822,13.3437,-0.000924981,0.030333,0.283813,8116.27,1,43.9472,43.9649,46.1495,46.1495,-0.00270278,0.2,0,0.00492055,1
1.864,12.4536,13.4636,-0.00210101,0.0322323,0.28241,7603.08,1,44.4651,44.4918,43.3049,43.3049,0.00182371,0.6,0,0.00507288,1
1.884,12.7272,13.6221,0.000550031,0.0340277,0.280912,8266.61,1,44.8768,44.8742,47.0044,47.0044,0.0312275,0.2,0,0.00522084,1
1.904,13.0041,13.7408,0.0228726,0.0353578,0.279371,7761.05,1,45.4673,45.3255,44.205,44.205,0.0259723,0.6,0,0.00533742,1
1.924,13.2833,13.8969,0.0284925,0.0364067,0.277804,8485.46,1,45.8811,45.6972,48.2316,48.2316,0.0218166,0.2,0,0.00543486,1
1.944,13.5659,14.0231,0.0284939,0.0374719,0.276174,7923.47,1,46.4109,46.2395,45.1321,45.1321,0.032231,0.6,0,0.00553486,1
1.964,13.8506,14.1762,0.0359897,0.0384526,0.274501,8711.71,1,46.833,46.6224,49.5038,49.5038,0.0521111,0.2,0,0.00562993,1
1.984,14.1389,14.3097,0.0551622,0.0389223,0.272814,8086.36,1,47.4514,47.0999,46.0668,46.0668,0.0514981,0.6,0,0.00568784,1
2.006,14.4587,14.4844,0.0608375,0.0391815,0.270966,8951.99,1,47.9369,47.539,50.8693,50.8693,0.050924,0.2,0,0.0057325,1
2.028,14.7827,14.631,0.0633553,0.0393327,0.269089,8268.08,1,48.5369,48.1356,47.1014,47.1014,0.0652347,0.6,0,0.00577409,1
2.05,15.1096,14.8071,0.0739967,0.039316,0.26722,9169.91,1,49.0291,48.5504,52.101,52.101,0.0474561,0.2,0,0.00580255,1
2.072,15.4408,14.9576,0.0642628,0.039336,0.265315,8452.65,1,49.6154,49.1959,48.1558,48.1558,0.0116432,0.6,0,0.00583492,1
2.094,15.775,15.1354,0.0366592,0.0403635,0.263296,9396.1,1,49.9568,49.7595,53.3794,53.3794,0.0270411,0.2,0,0.00594085,1
2.116,16.1129,15.2305,0.0372308,0.0416506,0.261139,6819.65,2,50.4774,50.2809,48.4452,48.2367,0.0257077,0.85,0,0.00606839,1
2.138,16.4511,15.2203,0.03709,0.0428489,0.258914,6834.93,2,50.4478,50.2348,48.4195,48.2008,0.00115377,0.85,0,0.00619212,1
2.16,16.7889,15.2208,0.0161576,0.0445128,0.256569,6331.69,2,50.3611,50.2873,48.5213,48.5224,0.0124785,0.85,0,0.00635262,1
2.182,17.1284,15.3774,0.0174444,0.046371,0.254084,6836.99,2,50.7329,50.6491,52.3256,52.3256,0.0424511,0.45,0,0.00653248,1
2.204,17.4718,15.5267,0.0417322,0.047577,0.251528,6592.39,2,51.3875,51.1305,50.4998,50.4998,-0.00477039,0.85,0,0.00666781,1
2.226,17.8183,15.7051,0.0138754,0.0492371,0.248858,6990.95,2,51.7945,51.7246,53.4977,53.4977,-0.0122104,0.45,0,0.0068437,1
2.248,18.1689,15.858,-0.00242301,0.0516709,0.245954,6740.26,2,52.3174,52.3696,51.632,51.632,0.0212499,0.85,0,0.00709509,1
2.27,18.5226,16.0351,0.015575,0.0537307,0.2429,7188.52,2,52.8825,52.7962,54.9938,54.9938,0.0651804,0.45,0,0.00732425,1
2.292,18.8805,16.1961,0.0526144,0.0545912,0.239822,6898.23,2,53.6223,53.259,52.8508,52.8508,0.0543008,0.85,0,0.00745578,1
2.314,19.2416,16.3739,0.0576556,0.0548354,0.236755,7380.81,2,54.19,53.7468,56.4559,56.4559,0.0340345,0.45,0,0.00753796,1
2.336,19.607,16.5439,0.0439833,0.0553016,0.233607,7052.88,2,54.7862,54.4148,54.0464,54.0464,0.0368035,0.85,0,0.00763432,1
2.358,19.9758,16.7261,0.0422556,0.0560932,0.230367,7546.77,2,55.2964,54.9572,57.7228,57.7228,0.044963,0.45,0,0.00775507,1
2.38,20.3489,16.8997,0.04707,0.0567068,0.227046,7207.78,2,55.9577,55.5713,55.2359,55.2359,0.04056,0.85,0,0.00785717,1
2.402,20.7254,17.0848,0.0450039,0.0573458,0.223661,7721.33,2,56.49,56.1099,59.0533,59.0533,0.016896,0.45,0,0.00795761,1
2.424,21.1064,17.2633,0.0254532,0.0584325,0.220133,7367.03,2,57.082,56.8231,56.4605,56.4605,0.0113682,0.85,0,0.00771475,1
2.446,21.4909,17.4512,0.0153652,0.0601459,0.216433,7903.65,2,57.5724,57.4226,60.4414,60.4414,0.0407979,0.45,0,0.00790623,1
2.468,21.8797,17.6337,0.0332419,0.0615014,0.212606,7533.96,2,58.2974,58.026,57.7456,57.7456,0.0392274,0.85,0,0.00840888,1
2.49,22.2723,17.8303,0.0368914,0.0624822,0.208705,8049.59,2,58.8972,58.5617,61.5901,61.5901,0.0650268,0.45,0,0.00852855,1
2.512,22.6696,18.0156,0.0577053,0.0628763,0.204755,7668.84,2,59.6718,59.1867,58.761,58.761,0.0960955,0.85,0,0.00859043,1
2.534,23.0705,18.2109,0.0848378,0.062294,0.200864,8216.1,2,60.3484,59.6309,62.8354,62.8354,0.057985,0.45,0,0.00855823,1
2.556,23.4761,18.3952,0.06412,0.0615513,0.196963,7859.57,2,61.0298,60.35,60.2299,60.2299,0.0221143,0.85,0,0.00850967,1
2.578,23.8853,18.5889,0.0300067,0.0620888,0.192937,8484.68,2,61.4521,61.0486,64.8613,64.8613,0.00999509,0.45,0,0.00857508,1
2.6,24.2992,18.7866,0.00872133,0.0635654,0.188688,8065.21,2,62.0652,61.8372,61.8431,61.8431,0.0376797,0.85,0,0.00872392,1
2.622,24.7169,18.9844,0.0232088,0.064985,0.184296,8708.92,2,62.711,62.4136,66.5679,66.5679,0.0169573,0.45,0,0.00886592,1
2.644,25.1393,19.1897,0.00888,0.0663506,0.179749,8255.98,2,63.4179,63.1484,63.3225,63.3225,0.00786055,0.85,0,0.00900163,1
2.666,25.5658,19.3941,-0.00125121,0.068284,0.175001,8906.43,2,63.9814,63.8224,68.076,68.076,-0.0137486,0.45,0,0.00918707,1
2.688,25.997,19.6036,-0.0198075,0.0709426,0.169978,8439.98,2,64.6302,64.6319,64.7376,64.7376,0.0363527,0.85,0,0.00943816,1
2.71,26.4323,19.8113,0.0116449,0.0732084,0.164759,9111.93,2,65.3357,65.1783,69.6419,69.6419,0.0482508,0.45,0,0.00965396,1
2.732,26.8724,20.0243,0.0266215,0.0743393,0.159442,8634.87,2,66.1914,65.8084,66.2363,66.2363,0.0380532,0.85,0,0.00976495,1
2.754,27.3168,20.235,0.0202613,0.0752009,0.154007,9335.85,2,66.863,66.4391,71.3453,71.3453,0.0603817,0.45,0,0.00984296,1
2.776,27.7662,20.4583,0.02845,0.075585,0.148463,8805.22,2,67.687,67.138,67.558,67.558,0.0276362,0.85,0,0.00988755,1
